target_id	length	eff_length	est_counts	tpm
lpl2_a_DN87_c0_g1_i3	3115	2911.4	5	2.67878
lpl2_a_DN87_c0_g2_i1	637	436.689	1	3.57187
lpl2_a_DN87_c1_g1_i1	1200	996.398	0	0
lpl2_a_DN87_c1_g2_i1	605	405.943	0	0
lpl2_a_DN97_c0_g1_i4	11321	11117.4	9.69678	1.36048
lpl2_a_DN97_c0_g1_i5	3637	3433.4	1.30322	0.592056
lpl2_a_DN84_c0_g1_i1	744	541.539	0	0
lpl2_a_DN12_c0_g1_i2	585	386.908	77.6116	312.887
lpl2_a_DN28_c0_g1_i4	5108	4904.4	22.4272	7.13276
lpl2_a_DN28_c1_g1_i1	12541	12337.4	27.4108	3.46551
lpl2_a_DN57_c0_g1_i1	579	381.165	3	12.2766
lpl2_a_DN34_c0_g1_i1	2565	2361.4	1	0.66054
lpl2_a_DN34_c0_g2_i1	1086	882.398	3	5.30304
lpl2_a_DN66_c0_g1_i1	1380	1176.4	1	1.32591
lpl2_a_DN66_c0_g2_i1	1142	938.398	7	11.6353
lpl2_a_DN95_c0_g1_i4	6191	5987.4	0	0
lpl2_a_DN95_c0_g2_i1	4030	3826.4	2	0.815282
lpl2_a_DN92_c0_g1_i2	1124	920.398	2	3.3894
lpl2_a_DN92_c0_g1_i3	882	678.586	2	4.59719
lpl2_a_DN92_c1_g1_i1	2627	2423.4	5	3.2182
lpl2_a_DN92_c1_g1_i3	1089	885.398	1	1.76169
lpl2_a_DN92_c1_g1_i4	811	607.741	1	2.56655
lpl2_a_DN92_c1_g2_i1	968	764.527	2	4.08042
lpl2_a_DN70_c0_g1_i2	777	573.936	2.7651	7.51477
lpl2_a_DN70_c0_g1_i8	767	564.172	31.4501	86.9519
lpl2_a_DN27_c0_g1_i11	4502	4298.4	0	0
lpl2_a_DN27_c0_g1_i3	3636	3432.4	4	1.81773
lpl2_a_DN27_c1_g1_i1	1126	922.398	0	0
lpl2_a_DN39_c0_g1_i6	3649	3445.4	8	3.62175
lpl2_a_DN74_c0_g1_i1	1099	895.398	1	1.74202
lpl2_a_DN74_c0_g2_i1	1698	1494.4	8	8.3501
lpl2_a_DN42_c0_g1_i12	4028	3824.4	2.02987	0.82789
lpl2_a_DN42_c1_g1_i7	8141	7937.4	26	5.10932
lpl2_a_DN91_c1_g1_i1	696	494.231	7	22.092
lpl2_a_DN4_c0_g1_i1	3444	3240.4	12	5.77632
lpl2_a_DN54_c0_g1_i2	1644	1440.4	2.67054	2.8919
lpl2_a_DN54_c0_g1_i3	1663	1459.4	1.32946	1.42092
lpl2_a_DN31_c0_g1_i14	1042	838.398	131.809	245.223
lpl2_a_DN31_c0_g1_i15	780	576.936	77.1951	208.704
lpl2_a_DN64_c0_g1_i3	2674	2470.4	6	3.78837
lpl2_a_DN48_c0_g1_i2	1280	1076.4	0	0
lpl2_a_DN48_c0_g1_i4	844	640.586	1	2.43495
lpl2_a_DN24_c0_g1_i2	1458	1254.4	8.68462	10.799
lpl2_a_DN24_c1_g1_i1	522	327.495	0	0
lpl2_a_DN65_c0_g1_i1	4401	4197.4	0	0
lpl2_a_DN65_c0_g2_i2	5288	5084.4	8	2.45425
lpl2_a_DN49_c0_g2_i1	2748	2544.4	3	1.8391
lpl2_a_DN49_c0_g3_i2	2464	2260.4	2	1.38011
lpl2_a_DN72_c0_g1_i1	503	310.068	2	10.061
lpl2_a_DN67_c0_g1_i1	1283	1079.4	5	7.22531
lpl2_a_DN60_c0_g1_i1	1605	1401.4	2	2.22606
lpl2_a_DN60_c0_g2_i1	2298	2094.4	3	2.23424
lpl2_a_DN53_c0_g1_i2	648	447.281	0	0
lpl2_a_DN69_c0_g1_i3	4357	4153.4	6	2.25328
lpl2_a_DN29_c0_g1_i3	4006	3802.4	7	2.8715
lpl2_a_DN29_c1_g1_i1	2217	2013.4	2	1.54942
lpl2_a_DN29_c1_g2_i1	2705	2501.4	6	3.74142
lpl2_a_DN56_c0_g1_i6	6402	6198.4	16.1558	4.06553
lpl2_a_DN9_c0_g1_i1	819	615.741	182.24	461.651
lpl2_a_DN9_c0_g1_i2	1141	937.398	0	0
lpl2_a_DN82_c0_g1_i3	7395	7191.4	4.54358	0.985492
lpl2_a_DN82_c1_g1_i1	2229	2025.4	1.27035	0.978319
lpl2_a_DN82_c1_g2_i1	1122	918.398	0	0
lpl2_a_DN6_c0_g1_i3	4846	4642.4	0	0
lpl2_a_DN6_c0_g1_i6	4904	4700.4	8	2.65475
lpl2_a_DN83_c0_g1_i5	2255	2051.4	0	0
lpl2_a_DN83_c0_g1_i6	2084	1880.4	5	4.14752
lpl2_a_DN99_c0_g2_i2	8398	8194.4	2	0.380698
lpl2_a_DN98_c0_g1_i2	1435	1231.4	2	2.53338
lpl2_a_DN98_c0_g1_i4	1535	1331.4	2	2.3431
lpl2_a_DN0_c0_g1_i1	2661	2457.4	9	5.71262
lpl2_a_DN0_c0_g1_i4	2716	2512.4	0	0
lpl2_a_DN19_c0_g1_i2	2848	2644.4	5	2.94925
lpl2_a_DN13_c0_g1_i14	7766	7562.4	47.1301	9.7209
lpl2_a_DN13_c0_g1_i19	3737	3533.4	842.477	371.906
lpl2_a_DN13_c0_g1_i24	4572	4368.4	1630.51	582.198
lpl2_a_DN3_c0_g1_i6	3153	2949.4	2	1.05771
lpl2_a_DN15_c0_g1_i12	636	435.726	3.12302	11.1797
lpl2_a_DN15_c0_g1_i3	601	402.045	0	0
lpl2_a_DN15_c0_g1_i5	521	326.661	707.827	3379.85
lpl2_a_DN43_c0_g1_i1	1081	877.398	0	0
lpl2_a_DN90_c0_g1_i2	2048	1844.4	5	4.22847
lpl2_a_DN90_c0_g2_i1	525	330.356	0	0
lpl2_a_DN17_c0_g1_i1	640	439.689	4	14.19
lpl2_a_DN63_c0_g1_i10	4763	4559.4	3.34292	1.14363
lpl2_a_DN63_c0_g1_i13	669	467.71	0.657078	2.19134
lpl2_a_DN23002_c0_g1_i1	802	598.741	0	0
lpl2_a_DN23029_c0_g1_i1	1107	903.398	2	3.45318
lpl2_a_DN23088_c0_g1_i1	554	357.44	0	0
lpl2_a_DN23063_c0_g1_i1	746	543.448	0	0
lpl2_a_DN23001_c0_g1_i1	544	348.125	0	0
lpl2_a_DN23087_c0_g1_i1	634	433.726	1	3.59628
lpl2_a_DN23083_c0_g1_i1	563	366.135	2	8.52034
lpl2_a_DN23032_c0_g1_i1	1249	1045.4	1	1.49206
lpl2_a_DN23017_c0_g1_i1	675	473.514	0	0
lpl2_a_DN23067_c0_g1_i1	818	614.741	0	0
lpl2_a_DN23040_c0_g1_i1	728	525.85	2.4335	7.21835
lpl2_a_DN23049_c0_g1_i1	1375	1171.4	0	0
lpl2_a_DN23094_c0_g1_i1	536	340.532	0	0
lpl2_a_DN23008_c0_g1_i1	1178	974.398	0	0
lpl2_a_DN23091_c0_g1_i1	913	709.586	0	0
lpl2_a_DN23072_c0_g1_i1	861	657.586	0	0
lpl2_a_DN23075_c0_g1_i1	1827	1623.4	0	0
lpl2_a_DN23082_c0_g1_i1	1626	1422.4	0	0
lpl2_a_DN4674_c0_g2_i1	921	717.586	0	0
lpl2_a_DN4673_c0_g2_i1	549	352.859	0	0
lpl2_a_DN4660_c0_g1_i1	557	360.349	0	0
lpl2_a_DN4646_c0_g1_i1	1258	1054.4	0	0
lpl2_a_DN1459_c0_g1_i1	774	570.936	2	5.464
lpl2_a_DN1412_c0_g2_i1	1771	1567.4	0	0
lpl2_a_DN1412_c0_g3_i1	619	419.152	0	0
lpl2_a_DN1454_c0_g1_i2	1204	1000.4	0	0
lpl2_a_DN1456_c0_g2_i1	1115	911.398	0	0
lpl2_a_DN1416_c0_g1_i1	664	462.865	1	3.36987
lpl2_a_DN1489_c0_g2_i1	869	665.586	0	0
lpl2_a_DN1481_c0_g1_i1	616	416.257	1	3.7472
lpl2_a_DN1430_c1_g1_i1	891	687.586	2	4.53702
lpl2_a_DN1453_c0_g1_i1	616	416.257	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1230.4	0	0
lpl2_a_DN1453_c0_g3_i2	990	786.398	0	0
lpl2_a_DN1407_c0_g1_i1	1188	984.398	1	1.58452
lpl2_a_DN1407_c0_g2_i1	733	530.806	0	0
lpl2_a_DN1433_c0_g1_i1	564	367.104	0	0
lpl2_a_DN1433_c0_g2_i1	789	585.791	0	0
lpl2_a_DN1433_c0_g3_i1	658	456.98	0	0
lpl2_a_DN1462_c0_g1_i1	873	669.586	2	4.65898
lpl2_a_DN1462_c0_g2_i1	510	316.454	0	0
lpl2_a_DN1446_c0_g1_i1	517	323.02	1	4.82879
lpl2_a_DN1418_c0_g1_i2	1375	1171.4	0	0
lpl2_a_DN1413_c0_g1_i2	645	444.504	0	0
lpl2_a_DN1413_c0_g1_i4	1384	1180.4	2	2.64283
lpl2_a_DN1408_c0_g2_i1	638	437.689	0	0
lpl2_a_DN1482_c0_g1_i1	677	475.474	0	0
lpl2_a_DN1444_c0_g1_i1	1096	892.398	2	3.49574
lpl2_a_DN1490_c0_g1_i1	1534	1330.4	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1580.4	0	0
lpl2_a_DN1420_c0_g1_i1	576	378.26	0	0
lpl2_a_DN1421_c0_g1_i2	1173	969.398	1	1.60904
lpl2_a_DN1499_c0_g1_i2	1687	1483.4	1	1.0515
lpl2_a_DN1404_c0_g1_i1	1205	1001.4	0	0
lpl2_a_DN1404_c0_g2_i1	1297	1093.4	0	0
lpl2_a_DN1428_c0_g2_i1	3815	3611.4	3	1.29573
lpl2_a_DN1428_c0_g3_i1	4489	4285.4	5	1.8199
lpl2_a_DN1469_c0_g1_i3	786	582.888	2	5.35196
lpl2_a_DN1440_c2_g1_i1	805	601.741	0	0
lpl2_a_DN1440_c2_g2_i1	1561	1357.4	5	5.74554
lpl2_a_DN1455_c0_g1_i2	1041	837.398	0	0
lpl2_a_DN1464_c0_g1_i1	843	639.586	1	2.43876
lpl2_a_DN1464_c0_g1_i2	1278	1074.4	0	0
lpl2_a_DN1450_c0_g1_i1	718	515.98	0	0
lpl2_a_DN1494_c0_g1_i1	1424	1220.4	3	3.83432
lpl2_a_DN1494_c0_g2_i1	1486	1282.4	0	0
lpl2_a_DN1437_c0_g1_i1	592	393.645	0	0
lpl2_a_DN1461_c0_g1_i1	959	755.527	0	0
lpl2_a_DN1493_c0_g1_i1	1663	1459.4	0	0
lpl2_a_DN1493_c0_g2_i1	3165	2961.4	5	2.63355
lpl2_a_DN1475_c0_g1_i1	838	634.586	1	2.45797
lpl2_a_DN1449_c0_g1_i1	1784	1580.4	0	0
lpl2_a_DN1449_c0_g2_i1	1047	843.398	1	1.84942
lpl2_a_DN1487_c0_g1_i1	618	418.257	1	3.72928
lpl2_a_DN1487_c0_g2_i2	540	344.33	0	0
lpl2_a_DN1480_c0_g1_i1	521	326.661	0	0
lpl2_a_DN1423_c0_g1_i3	1170	966.398	0	0
lpl2_a_DN1431_c0_g1_i1	1222	1018.4	1	1.53162
lpl2_a_DN1463_c0_g1_i1	687	485.394	3	9.6404
lpl2_a_DN1463_c0_g2_i1	1248	1044.4	0	0
lpl2_a_DN1435_c0_g2_i2	3259	3055.4	1	0.510505
lpl2_a_DN1498_c0_g1_i1	1010	806.398	0	0
lpl2_a_DN1498_c0_g2_i1	1383	1179.4	3	3.96761
lpl2_a_DN1497_c0_g1_i1	603	404.045	0	0
lpl2_a_DN1497_c0_g2_i1	731	528.806	2	5.89931
lpl2_a_DN1468_c0_g1_i2	720	517.894	0	0
lpl2_a_DN1401_c0_g1_i2	1108	904.398	0	0
lpl2_a_DN1401_c0_g2_i1	800	596.741	1	2.61386
lpl2_a_DN1401_c0_g3_i1	732	529.806	1	2.94409
lpl2_a_DN1485_c0_g1_i1	1066	862.398	2	3.61735
lpl2_a_DN1445_c0_g1_i1	564	367.104	0	0
lpl2_a_DN1445_c0_g2_i1	684	482.434	1	3.23318
lpl2_a_DN1491_c0_g1_i1	618	418.257	2	7.45856
lpl2_a_DN1439_c0_g1_i1	1825	1621.4	0	0
lpl2_a_DN1439_c0_g2_i1	690	488.313	1	3.19426
lpl2_a_DN1439_c0_g3_i1	1036	832.398	1	1.87386
lpl2_a_DN1483_c0_g1_i1	2002	1798.4	5	4.33663
lpl2_a_DN1483_c0_g3_i1	2085	1881.4	2	1.65813
lpl2_a_DN1474_c0_g1_i2	978	774.527	1	2.01387
lpl2_a_DN1474_c0_g1_i3	758	555.311	0	0
lpl2_a_DN1474_c0_g2_i3	862	658.586	0	0
lpl2_a_DN1417_c0_g1_i1	1125	921.398	3	5.07858
lpl2_a_DN1417_c0_g2_i1	2720	2516.4	1	0.619853
lpl2_a_DN1417_c1_g3_i1	697	495.19	0	0
lpl2_a_DN3299_c0_g1_i1	736	533.806	1	2.92203
lpl2_a_DN3299_c1_g1_i1	641	440.689	1	3.53945
lpl2_a_DN3249_c0_g1_i1	684	482.434	0	0
lpl2_a_DN3249_c0_g1_i2	535	339.56	1	4.59358
lpl2_a_DN3253_c0_g1_i1	1382	1178.4	1	1.32366
lpl2_a_DN3220_c0_g1_i1	668	466.71	1	3.34211
lpl2_a_DN3294_c0_g1_i1	1133	929.398	3	5.03486
lpl2_a_DN3238_c0_g1_i1	1423	1219.4	1	1.27915
lpl2_a_DN3247_c0_g1_i1	806	602.741	0	0
lpl2_a_DN3247_c0_g2_i1	664	462.865	1	3.36987
lpl2_a_DN3221_c0_g1_i1	1655	1451.4	8	8.59749
lpl2_a_DN3213_c0_g1_i1	1028	824.398	0	0
lpl2_a_DN3234_c0_g1_i1	1071	867.398	0	0
lpl2_a_DN3218_c0_g1_i1	786	582.888	0	0
lpl2_a_DN3282_c0_g1_i2	944	740.527	1	2.10633
lpl2_a_DN3255_c0_g1_i1	1722	1518.4	3	3.08179
lpl2_a_DN3297_c0_g1_i1	573	375.355	0	0
lpl2_a_DN3297_c0_g2_i1	583	384.94	0	0
lpl2_a_DN3259_c0_g1_i1	542	346.242	0	0
lpl2_a_DN3279_c0_g1_i1	535	339.56	0	0
lpl2_a_DN3279_c0_g2_i1	572	374.355	0	0
lpl2_a_DN3233_c0_g1_i1	527	332.327	0	0
lpl2_a_DN3209_c0_g1_i1	666	464.865	0	0
lpl2_a_DN3285_c0_g1_i1	662	460.942	0	0
lpl2_a_DN3211_c0_g1_i1	1163	959.398	2	3.25162
lpl2_a_DN3211_c0_g1_i2	1098	894.398	0	0
lpl2_a_DN3204_c0_g1_i1	513	319.211	1	4.88641
lpl2_a_DN10040_c0_g1_i1	540	344.33	0	0
lpl2_a_DN10095_c0_g1_i1	551	354.62	0	0
lpl2_a_DN10048_c0_g1_i1	577	379.197	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1169.4	0	0
lpl2_a_DN10009_c0_g1_i1	657	455.98	0	0
lpl2_a_DN10067_c0_g1_i1	572	374.355	2	8.33324
lpl2_a_DN10047_c0_g1_i1	1159	955.398	1	1.63262
lpl2_a_DN10092_c0_g1_i1	1409	1205.4	3	3.88203
lpl2_a_DN10098_c0_g1_i1	1007	803.398	0	0
lpl2_a_DN10052_c0_g1_i1	612	412.43	0	0
lpl2_a_DN10034_c0_g1_i1	710	508.023	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1089.4	1	1.4318
lpl2_a_DN10059_c0_g1_i1	538	342.359	0	0
lpl2_a_DN10044_c0_g1_i1	687	485.394	1	3.21347
lpl2_a_DN10027_c0_g1_i1	539	343.33	1	4.54315
lpl2_a_DN10083_c0_g1_i1	667	465.787	0	0
lpl2_a_DN10002_c0_g1_i1	1090	886.398	2	3.51941
lpl2_a_DN10084_c0_g1_i1	836	632.586	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1382.4	0	0
lpl2_a_DN10080_c0_g1_i1	1181	977.398	0	0
lpl2_a_DN10036_c0_g1_i1	617	417.257	0	0
lpl2_a_DN10031_c0_g1_i1	563	366.135	1	4.26017
lpl2_a_DN10018_c0_g1_i1	686	484.434	0	0
lpl2_a_DN10066_c0_g1_i1	625	424.904	1	3.67094
lpl2_a_DN10089_c0_g1_i1	723	520.894	0	0
lpl2_a_DN10074_c0_g1_i1	744	541.539	0	0
lpl2_a_DN10033_c0_g1_i1	648	447.281	0	0
lpl2_a_DN10071_c0_g1_i1	791	587.791	0	0
lpl2_a_DN13383_c0_g1_i1	544	348.125	1	4.48057
lpl2_a_DN13393_c0_g1_i1	718	515.98	1	3.02298
lpl2_a_DN13366_c0_g1_i1	1068	864.398	0	0
lpl2_a_DN13397_c0_g1_i1	530	335.016	1	4.65588
lpl2_a_DN13321_c0_g1_i1	1043	839.398	1	1.85823
lpl2_a_DN13314_c0_g1_i1	742	539.584	0	0
lpl2_a_DN13302_c0_g1_i1	590	391.744	0	0
lpl2_a_DN13375_c0_g1_i1	502	309.173	2	10.0901
lpl2_a_DN13323_c0_g1_i1	616	416.257	1	3.7472
lpl2_a_DN12347_c0_g1_i1	675	473.514	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1231.4	0	0
lpl2_a_DN12354_c0_g1_i1	663	461.865	0	0
lpl2_a_DN12357_c0_g1_i1	586	387.875	0	0
lpl2_a_DN12358_c0_g1_i1	561	364.197	0	0
lpl2_a_DN12389_c0_g1_i1	536	340.532	0	0
lpl2_a_DN12310_c0_g1_i1	658	456.98	2	6.82654
lpl2_a_DN12301_c0_g1_i1	851	647.586	0	0
lpl2_a_DN12312_c0_g1_i1	1213	1009.4	1	1.54527
lpl2_a_DN12314_c0_g1_i1	552	355.5	1	4.38761
lpl2_a_DN12376_c0_g1_i1	2602	2398.4	5	3.25175
lpl2_a_DN12399_c0_g1_i1	1360	1156.4	2	2.69768
lpl2_a_DN12380_c0_g1_i1	2072	1868.4	3	2.50449
lpl2_a_DN12378_c0_g1_i1	558	361.319	0	0
lpl2_a_DN12341_c0_g1_i1	648	447.281	0	0
lpl2_a_DN12351_c0_g1_i1	587	388.842	0	0
lpl2_a_DN12377_c0_g1_i1	1167	963.398	2	3.23812
lpl2_a_DN12327_c0_g1_i1	608	408.67	0	0
lpl2_a_DN12344_c0_g1_i1	570	372.543	1	4.18689
lpl2_a_DN12350_c0_g1_i1	622	422.117	0	0
lpl2_a_DN12395_c0_g1_i1	509	315.696	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1281.4	2	2.43452
lpl2_a_DN12339_c0_g1_i1	948	744.527	0	0
lpl2_a_DN12392_c0_g1_i1	691	489.272	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1459.4	0	0
lpl2_a_DN12397_c0_g1_i1	1020	816.398	1	1.91058
lpl2_a_DN12306_c0_g1_i1	1176	972.398	0	0
lpl2_a_DN12308_c0_g1_i1	1298	1094.4	1	1.42526
lpl2_a_DN12324_c0_g1_i1	1365	1161.4	1	1.34303
lpl2_a_DN23472_c0_g1_i1	863	659.586	1	2.36481
lpl2_a_DN23475_c0_g1_i1	760	557.264	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1112.4	2	2.80439
lpl2_a_DN23430_c0_g1_i1	765	562.172	0	0
lpl2_a_DN23485_c0_g1_i1	767	564.172	0	0
lpl2_a_DN23495_c0_g1_i1	788	584.839	0	0
lpl2_a_DN23441_c0_g1_i1	784	580.936	0	0
lpl2_a_DN23459_c0_g1_i1	568	370.762	0	0
lpl2_a_DN23452_c0_g1_i1	514	320.157	1	4.87198
lpl2_a_DN23487_c0_g1_i1	719	516.937	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2084.4	0	0
lpl2_a_DN1531_c0_g2_i1	850	646.586	0	0
lpl2_a_DN1532_c0_g1_i1	883	679.586	0	0
lpl2_a_DN1532_c0_g1_i2	813	609.741	0	0
lpl2_a_DN1532_c0_g2_i1	1159	955.398	0	0
lpl2_a_DN1532_c1_g1_i1	515	321.102	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1061.4	1	1.46957
lpl2_a_DN1552_c0_g1_i1	1638	1434.4	5	5.43711
lpl2_a_DN1554_c0_g1_i1	674	472.592	0	0
lpl2_a_DN1554_c0_g2_i1	1191	987.398	2	3.15941
lpl2_a_DN1598_c0_g1_i1	6478	6274.4	7	1.74018
lpl2_a_DN1598_c0_g2_i1	501	308.2	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1812.4	0	0
lpl2_a_DN1598_c2_g1_i1	1345	1141.4	0	0
lpl2_a_DN1594_c0_g1_i1	643	442.652	2	7.0475
lpl2_a_DN1575_c2_g3_i1	782	578.936	34.097	91.8657
lpl2_a_DN1549_c0_g1_i1	737	534.806	1	2.91656
lpl2_a_DN1549_c0_g2_i1	648	447.281	0	0
lpl2_a_DN1590_c0_g1_i1	929	725.527	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1360.4	1	1.14657
lpl2_a_DN1506_c0_g1_i1	559	362.258	1	4.30577
lpl2_a_DN1506_c0_g2_i1	502	309.173	1	5.04506
lpl2_a_DN1506_c0_g3_i1	607	407.739	1	3.82548
lpl2_a_DN1561_c0_g1_i1	654	453.094	0	0
lpl2_a_DN1544_c0_g1_i1	839	635.586	2	4.90821
lpl2_a_DN1544_c0_g2_i1	1780	1576.4	0	0
lpl2_a_DN1544_c0_g3_i1	583	384.94	0	0
lpl2_a_DN1544_c0_g4_i1	3395	3191.4	1	0.48875
lpl2_a_DN1548_c0_g1_i1	1095	891.398	1	1.74983
lpl2_a_DN1581_c0_g1_i1	942	738.527	0	0
lpl2_a_DN1581_c1_g1_i1	924	720.527	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1113.4	2	2.80187
lpl2_a_DN1581_c1_g2_i1	807	603.741	2	5.1671
lpl2_a_DN1581_c2_g1_i1	664	462.865	0	0
lpl2_a_DN1522_c0_g1_i1	1146	942.398	1	1.65514
lpl2_a_DN1550_c0_g1_i1	536	340.532	4.01264	18.3798
lpl2_a_DN1577_c0_g1_i1	607	407.739	0	0
lpl2_a_DN1577_c0_g2_i1	1102	898.398	2	3.4724
lpl2_a_DN1587_c0_g1_i1	648	447.281	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1144.4	1	1.36298
lpl2_a_DN1537_c0_g1_i3	2075	1871.4	0	0
lpl2_a_DN1537_c0_g2_i1	544	348.125	0	0
lpl2_a_DN1513_c0_g1_i1	823	619.69	0	0
lpl2_a_DN1583_c0_g1_i1	854	650.586	2	4.79505
lpl2_a_DN1583_c0_g2_i1	1289	1085.4	0	0
lpl2_a_DN1556_c0_g1_i1	556	359.44	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1812.4	1	0.860626
lpl2_a_DN1556_c0_g3_i1	1281	1077.4	2	2.89549
lpl2_a_DN1569_c0_g2_i2	1189	985.398	2	3.16582
lpl2_a_DN1555_c0_g1_i1	1321	1117.4	0	0
lpl2_a_DN1555_c0_g2_i1	1113	909.398	2	3.43039
lpl2_a_DN1555_c0_g2_i2	1376	1172.4	2	2.66087
